Job Title,Location,Sector,Job Type,Closing Date,Job URL,Employer,Sponsored,Category,Sponsorship Start Date,Scrape Date
Therapeutic Youth Worker,"Port Hedland, Karratha & Pilbara, WA, Australia, 6721",Disability Support,Casual,,https://careers.lifestylesolutions.org.auhttps://careers.lifestylesolutions.org.au/jobs/therapeutic-youth-worker-port-hedland-karratha-pilbara-wa-australia-fb8c0f91-9f22-4096-ab31-e1505f99fef0,Lifestyle Solutions,false,,,2024-12-02
Therapeutic Youth Worker - Broken Hill.,"Far West & North Central NSW, NSW, Australia",Disability Support,Casual,,https://careers.lifestylesolutions.org.auhttps://careers.lifestylesolutions.org.au/jobs/therapeutic-youth-worker-broken-hill-far-west-north-central-nsw-nsw-australia-75722d06-b9a4-4267-8880-0d3ce68de13c,Lifestyle Solutions,false,,,2024-12-02
"Disability Support Worker – Supported Independent Living - •	Llandilo, NSW","Blue Mountains & Central West, NSW, Australia",Disability Support,Casual,,https://careers.lifestylesolutions.org.auhttps://careers.lifestylesolutions.org.au/jobs/disability-support-worker-supported-independent-living-llandilo-nsw-blue-mountains-central-west-nsw-australia,Lifestyle Solutions,false,,,2024-12-02
Disability Support Worker - Part Time,"Gosford & Central Coast, NSW, Australia, 2250",Disability Support,Part Time Permanent,,https://careers.lifestylesolutions.org.auhttps://careers.lifestylesolutions.org.au/jobs/disability-support-worker-part-time-gosford-central-coast-nsw-australia,Lifestyle Solutions,false,,,2024-12-02
Registered Nurse - Casual,"Newcastle, Maitland & Hunter, NSW, Australia, 2295",Disability Support,Casual,,https://careers.lifestylesolutions.org.auhttps://careers.lifestylesolutions.org.au/jobs/registered-nurse-casual-newcastle-maitland-hunter-nsw-australia,Lifestyle Solutions,false,,,2024-12-02
Therapeutic Youth Worker - Significant Disability,"Newcastle, Maitland & Hunter, NSW, Australia, 2295",Disability Support,Part Time Permanent,,https://careers.lifestylesolutions.org.auhttps://careers.lifestylesolutions.org.au/jobs/therapeutic-youth-worker-significant-disability-newcastle-maitland-hunter-nsw-australia,Lifestyle Solutions,false,,,2024-12-02
Disability Support Worker - Casual,"Gosford & Central Coast, NSW, Australia, 2250",Disability Support,Casual,,https://careers.lifestylesolutions.org.auhttps://careers.lifestylesolutions.org.au/jobs/disability-support-worker-casual-gosford-central-coast-nsw-australia-ee8ea3d0-aa04-43d6-bd61-ef4acd29ecbe,Lifestyle Solutions,false,,,2024-12-02
Disability Support Worker - Casual,"Gosford & Central Coast, NSW, Australia, 2250",Disability Support,Casual,,https://careers.lifestylesolutions.org.auhttps://careers.lifestylesolutions.org.au/jobs/disability-support-worker-casual-gosford-central-coast-nsw-australia,Lifestyle Solutions,false,,,2024-12-02
Therapeutic Support Manager,"Newcastle, Maitland & Hunter, NSW, Australia, 2295",Disability Support,Full Time Permanent,,https://careers.lifestylesolutions.org.auhttps://careers.lifestylesolutions.org.au/jobs/therapeutic-support-manager-newcastle-maitland-hunter-nsw-australia-0b00475d-e2ea-43a1-b983-6e38c6853ff4,Lifestyle Solutions,false,,,2024-12-02
Therapeutic Carer,"Port Hedland, Karratha & Pilbara, WA, Australia, 6721",Disability Support,Full Time Fixed Term,,https://careers.lifestylesolutions.org.auhttps://careers.lifestylesolutions.org.au/jobs/therapeutic-carer-port-hedland-karratha-pilbara-wa-australia-854c151f-81e6-4af8-b458-e80f6934825a,Lifestyle Solutions,false,,,2024-12-02
Disability Support Worker - Casual - Bathurst,"Blue Mountains & Central West, NSW, Australia",Disability Support,Casual,,https://careers.lifestylesolutions.org.auhttps://careers.lifestylesolutions.org.au/jobs/disability-support-worker-casual-bathurst-blue-mountains-central-west-nsw-australia,Lifestyle Solutions,false,,,2024-12-02
Therapeutic Youth Worker –  Armidale.,"Tamworth & North West NSW, NSW, Australia, 2340",Disability Support,Part Time Permanent,,https://careers.lifestylesolutions.org.auhttps://careers.lifestylesolutions.org.au/jobs/therapeutic-youth-worker-armidale-tamworth-north-west-nsw-nsw-australia-5a151e4a-f9ef-427f-b315-b09b51f77e12,Lifestyle Solutions,false,,,2024-12-02
Expression of Interest - TAS,"Burnie, TAS, Australia, 7320


          
    
    
      Devonport & North West, TAS, Australia, 7310


          
    
    
      Hobart, TAS, Australia, 7000


          
    
    
      Launceston, TAS, Australia, 7250


          
    
    
      Ulverstone, TAS, Australia, 7315


  
    
      
        
        Show More
      
        
        Show Less",Disability Support,"Casual


          
    
    
      Full Time Fixed Term


          
    
    
      Full Time Permanent


          
    
    
      Part Time Fixed Term


          
    
    
      Part Time Permanent


  
    
      
        
        Show More
      
        
        Show Less",,https://careers.lifestylesolutions.org.auhttps://careers.lifestylesolutions.org.au/jobs/expression-of-interest-tas-devonport-north-west-tas-australia-hobart-burnie-launceston-ulverstone,Lifestyle Solutions,false,,,2024-12-02
Expressions of Interest - Student Placement/Work Integrated Learning,"Newcastle, Maitland & Hunter, NSW, Australia, 2295


          
    
    
      Sydney, NSW, Australia


          
    
    
      Tamworth & North West NSW, NSW, Australia, 2340


          
    
    
      Hobart, TAS, Australia, 7000


  
    
      
        
        Show More
      
        
        Show Less",Disability Support,Student Placement,,https://careers.lifestylesolutions.org.auhttps://careers.lifestylesolutions.org.au/jobs/expressions-of-interest-student-placement-work-integrated-learning-newcastle-maitland-hunter-nsw-australia-sydney-tamworth-north-west-nsw-hobart-tas,Lifestyle Solutions,false,,,2024-12-02
Expression of Interest - VIC,"Ararat, VIC, Australia, 3377


          
    
    
      Bacchus Marsh, VIC, Australia, 3340


          
    
    
      Bendigo, VIC, Australia, 3550


          
    
    
      Kyneton, VIC, Australia, 3444


          
    
    
      Maryborough, VIC, Australia, 3465


          
    
    
      Melbourne, VIC, Australia


          
    
    
      St Arnaud, VIC, Australia, 3478


          
    
    
      Stawell, VIC, Australia, 3380


          
    
    
      Woodend, VIC, Australia, 3442


  
    
      
        
        Show More
      
        
        Show Less",Disability Support,"Casual


          
    
    
      Full Time Fixed Term


          
    
    
      Full Time Permanent


          
    
    
      Part Time Fixed Term


          
    
    
      Part Time Permanent


  
    
      
        
        Show More
      
        
        Show Less",,https://careers.lifestylesolutions.org.auhttps://careers.lifestylesolutions.org.au/jobs/expression-of-interest-vic-melbourne-vic-australia-ararat-stawell-bendigo-maryborough-kyneton-woodend-bacchus-marsh-st-arnaud,Lifestyle Solutions,false,,,2024-12-02
Expression of Interest - NT,"Alice Springs & Central Australia, NT, Australia, 0870",Disability Support,"Casual


          
    
    
      Full Time Fixed Term


          
    
    
      Full Time Permanent


          
    
    
      Part Time Fixed Term


          
    
    
      Part Time Permanent


  
    
      
        
        Show More
      
        
        Show Less",,https://careers.lifestylesolutions.org.auhttps://careers.lifestylesolutions.org.au/jobs/expression-of-interest-nt-alice-springs-central-australia-nt-australia,Lifestyle Solutions,false,,,2024-12-02
Disability Support Worker – Supported Independent Living (SIL),"Alice Springs & Central Australia, NT, Australia, 0870",Disability Support,Casual,,https://careers.lifestylesolutions.org.auhttps://careers.lifestylesolutions.org.au/jobs/disability-support-worker-supported-independent-living-sil-alice-springs-central-australia-nt-australia,Lifestyle Solutions,false,,,2024-12-02
Enrolled Nurse - Kawana Waters Care Community,"Birtinya QLD, Australia ● Kawana Waters Care Community, 1 Reflection Crescent, Birtinya, AU-QLD, AUS ● Req #945",Aged Care,Not specified,Not specified,https://globalaus241.dayforcehcm.com/CandidatePortal/en-AU/opalhealthcare/Posting/View/10205,Opal Healthcare,false,,,2024-12-02
Assistant in Nursing Cert IV - Applecross Shore Care Community,"Applecross Shore Care Community, The, Riverway, Applecross, AU-WA, AUS ● Applecross WA 6153, Australia ● Req #1279",Aged Care,Not specified,Not specified,https://globalaus241.dayforcehcm.com/CandidatePortal/en-AU/opalhealthcare/Posting/View/10198,Opal Healthcare,false,,,2024-12-02
Wellbeing Manager - Narraweena Grove Care Community,"Narraweena Grove Care Community, 71A McIntosh Road, Narraweena, AU-NSW, AUS ● Req #1278",Aged Care,Not specified,Not specified,https://globalaus241.dayforcehcm.com/CandidatePortal/en-AU/opalhealthcare/Posting/View/10181,Opal Healthcare,false,,,2024-12-02
Customer Support Manager - Ivanhoe,"250 Waterdale Rd, Ivanhoe VIC 3079, Australia ● Req #1237",Aged Care,Not specified,Not specified,https://globalaus241.dayforcehcm.com/CandidatePortal/en-AU/opalhealthcare/Posting/View/10167,Opal Healthcare,false,,,2024-12-02
Enrolled Nurse - BlueCross Livingstone Gardens,"Livingstone Gardens Care Community, 39 Livingstone Road, Vermont South, AU-VIC, AUS ● Vermont South VIC 3133, Australia ● Req #1216",Aged Care,Not specified,Not specified,https://globalaus241.dayforcehcm.com/CandidatePortal/en-AU/opalhealthcare/Posting/View/10162,Opal Healthcare,false,,,2024-12-02
Registered Nurse - BlueCross Grossard Court,"Phillip Island Care Community, 1A Leslie Avenue, Cowes, AU-VIC, AUS ● Req #422",Aged Care,Not specified,Not specified,https://globalaus241.dayforcehcm.com/CandidatePortal/en-AU/opalhealthcare/Posting/View/10159,Opal Healthcare,false,,,2024-12-02
Infection Prevention Control Advisor,"Melbourne VIC, Australia ● Req #896",Aged Care,Not specified,Not specified,https://globalaus241.dayforcehcm.com/CandidatePortal/en-AU/opalhealthcare/Posting/View/10158,Opal Healthcare,false,,,2024-12-02
Reconciliations Officer,"Opal HealthCare, 420 Geroge Street, Sydney, AU-NSW, AUS ● Sydney NSW, Australia ● Req #850",Aged Care,Not specified,Not specified,https://globalaus241.dayforcehcm.com/CandidatePortal/en-AU/opalhealthcare/Posting/View/4257,Opal Healthcare,false,,,2024-12-02
Food Services Officer - Tarralla/Baradine,"Baradine Care Community, 15-19 Baradine Road, Mooroolbark, AU-VIC, AUS ● Tarralla Care Community, 9 Jackson Street, Croydon, AU-VIC, AUS ● Req #468",Aged Care,Not specified,Not specified,https://globalaus241.dayforcehcm.com/CandidatePortal/en-AU/opalhealthcare/Posting/View/1188,Opal Healthcare,false,,,2024-12-02
Assistant in Nursing - Broadwater Grove Care Community,"Broadwater Grove Care Community, 55 Worendo Street, Southport, AU-QLD, AUS ● Req #237",Aged Care,Not specified,Not specified,https://globalaus241.dayforcehcm.com/CandidatePortal/en-AU/opalhealthcare/Posting/View/10157,Opal Healthcare,false,,,2024-12-02
Assistant in Nursing - Springwood Terrace Care Community,"Springwood QLD 4127, Australia ● Springwood Terrace Care Community, 266-270 Parfrey Road, Springwood, AU-QLD, AUS ● Req #83",Aged Care,Not specified,Not specified,https://globalaus241.dayforcehcm.com/CandidatePortal/en-AU/opalhealthcare/Posting/View/10156,Opal Healthcare,false,,,2024-12-02
Registered Nurse - Ashmore Gardens Care Community,"Ashmore Gardens Care Community, 100 Wardoo Street, Ashmore, AU-QLD, AUS ● Ashmore QLD 4214, Australia ● Req #77",Aged Care,Not specified,Not specified,https://globalaus241.dayforcehcm.com/CandidatePortal/en-AU/opalhealthcare/Posting/View/10153,Opal Healthcare,false,,,2024-12-02
Enrolled Nurse - Joslin Manor Care Community,"Joslin Manor Care Community, 251 Payneham Road, Joslin, AU-SA, AUS ● Joslin SA 5070, Australia ● Req #838",Aged Care,Not specified,Not specified,https://globalaus241.dayforcehcm.com/CandidatePortal/en-AU/opalhealthcare/Posting/View/4130,Opal Healthcare,false,,,2024-12-02
Registered Nurse,"Bayview Treetops Care Community, 10a Minkara Road, Bayview, AU-NSW, AUS ● Req #581",Aged Care,Not specified,Not specified,https://globalaus241.dayforcehcm.com/CandidatePortal/en-AU/opalhealthcare/Posting/View/10143,Opal Healthcare,false,,,2024-12-02
Wellbeing Manager,"Killarney Vale NSW 2261, Australia ● Killarney Valey Care Community, 1 Daniel Close, Killarney Vale, AU-NSW, AUS ● NSW North, Level 11/420 George St, Sydney, AU-NSW, AUS ● Req #255",Aged Care,Not specified,Not specified,https://globalaus241.dayforcehcm.com/CandidatePortal/en-AU/opalhealthcare/Posting/View/10127,Opal Healthcare,false,,,2024-12-02
Administration Officer - Manly Hillside Care Community,"Manly Hillside Care Community, 4 Austral Avenue, North Manly, AU-NSW, AUS ● Req #1270",Aged Care,Not specified,Not specified,https://globalaus241.dayforcehcm.com/CandidatePortal/en-AU/opalhealthcare/Posting/View/10115,Opal Healthcare,false,,,2024-12-02
General Services Officer,"Toongabbie Terrace Care Community, 4-8 Wentworth Avenue, Toongabbie, AU-NSW, AUS ● Req #382",Aged Care,Not specified,Not specified,https://globalaus241.dayforcehcm.com/CandidatePortal/en-AU/opalhealthcare/Posting/View/10108,Opal Healthcare,false,,,2024-12-02
Personal Care Worker - BlueCross Baradine & Tarralla,"15-19 Baradine Rd, Mooroolbark VIC 3138, Australia ● Tarralla Care Community, 9 Jackson Street, Croydon, AU-VIC, AUS ● Req #467",Aged Care,Not specified,Not specified,https://globalaus241.dayforcehcm.com/CandidatePortal/en-AU/opalhealthcare/Posting/View/1125,Opal Healthcare,false,,,2024-12-02
Registered Nurse Night Duty - Applecross Shore Care Community,"Applecross Shore Care Community, The, Riverway, Applecross, AU-WA, AUS ● Applecross WA 6153, Australia ● Req #1267",Aged Care,Not specified,Not specified,https://globalaus241.dayforcehcm.com/CandidatePortal/en-AU/opalhealthcare/Posting/View/10022,Opal Healthcare,false,,,2024-12-02
Registered Nurse - Applecross Shore Care Community,"Applecross Shore Care Community, The, Riverway, Applecross, AU-WA, AUS ● Applecross WA 6153, Australia ● Req #161",Aged Care,Not specified,Not specified,https://globalaus241.dayforcehcm.com/CandidatePortal/en-AU/opalhealthcare/Posting/View/9836,Opal Healthcare,false,,,2024-12-02
Registered Nurse Night Duty - Melville Parkside Care Community,"Melville Parkside Care Community, 15 Cottrill Street, Myaree, AU-WA, AUS ● Melville WA 6156, Australia ● Req #1044",Aged Care,Not specified,Not specified,https://globalaus241.dayforcehcm.com/CandidatePortal/en-AU/opalhealthcare/Posting/View/6947,Opal Healthcare,false,,,2024-12-02
